session_id,item_id
8384,214827007
8384,214827000
8384,214834865
8384,214827007
8386,214717003
8386,214717003
8386,214717003
8386,214716926
8386,214838370
8387,214826702
8387,214601042
8387,214601040
8387,214821296
8387,214821296
8388,214826925
8389,214718169
8389,214718169
8391,214838503
8391,214826829
8392,214537012
8392,214536962
8392,214685769
8392,214536962
8392,214537012
8392,214642372
8393,214685760
8393,214685422
8394,214568124
8394,214568124
8396,214577732
8396,214754619
8396,214697805
8396,214708305
8396,214561500
8396,214587384
8397,214820942
8397,214833800
8397,214821279
8398,214826900
8398,214826810
8398,214586711
8398,214533026
8398,214586711
8399,214826810
8399,214826627
8401,214545909
8401,214535653
8402,214829312
8402,214829312
8402,214686086
8402,214829312
8403,214821277
8403,214826702
8403,214821290
8403,214821277
8404,214687685
8404,214687685
8404,214820842
8404,214820842
8406,214587268
8406,214838537
8406,214560062
8407,214712272
8407,214821037
8408,214550850
8408,214583867
8409,214575347
8409,214575347
8409,214575347
8411,214826801
8411,214826700
8412,214717046
8412,214717888
8413,214838368
8413,214838368
8414,214821279
8416,214840410
8416,214687946
8417,214700435
8417,214586805
8417,214531155
8417,214586805
8417,214596446
8417,214601550
8417,214601572
8418,214573305
8418,214717880
8419,214512425
8419,214601672
8421,214695425
8421,214674675
8421,214738453
8423,214548785
8423,214716932
8424,214612695
8424,214696708
8426,214832559
8426,214820456
8426,214821275
8426,214829285
8428,214585395
8428,214585397
8429,214743335
8429,214840762
8429,214819640
8429,214832559
8429,214819781
8431,214828987
8431,214828987
8431,214828987
8431,214828987
8432,214828987
8432,214826912
8433,214838529
8433,214587242
8433,214567072
8433,214834933
8433,214838529
8434,214838308
8434,214686086
8436,214582387
8436,214820439
8436,214836748
8436,214820439
8436,214836782
8436,214820439
8438,643078783
8438,214539112
8438,214613743
8438,214613743
8438,214539112
8438,214539105
8439,214534706
8439,214534704
8439,214842399
8439,214842399
8441,214811752
8441,214811752
8442,214558807
8442,214819430
8442,214717003
8443,214717262
8443,214717265
8443,214717262
8444,214601424
8444,214702702
8444,214601424
8444,214702702
8444,214713142
8444,214702702
8444,214674427
8446,643078783
8446,643078783
8447,214832655
8447,214832657
8448,214585397
8448,214820413
8449,214821373
8449,214821377
8449,214821373
8451,214702751
8451,214712340
8452,214826835
8452,214674682
8452,214840378
8452,214639903
8453,214725551
8453,214535621
8454,214826835
8454,214826955
8454,214826835
8454,214819721
8456,214826608
8456,214826835
8457,214703790
8457,214709653
8457,214826897
8457,214826623
8458,214550542
8458,214545935
8459,214827020
8459,214827015
8461,214826801
8461,214646752
8462,214820242
8462,214820242
8463,214820242
8464,214748336
8464,214748336
8464,214748336
8466,214826608
8466,214826608
8466,214826801
8466,214826801
8466,214826702
8466,214684513
8467,214686534
8467,214686534
8468,214601233
8468,214601233
8469,214587384
8469,214820450
8471,214820942
8471,214820942
8472,214645087
8472,214668637
8472,214553732
8472,214554277
8472,214748295
8473,214827009
8473,214821279
8473,214821279
8474,214840483
8476,214509000
8476,214509000
8477,214826799
8477,214820842
8477,214838100
8477,214826799
8478,214836440
8478,214535465
8479,214587384
8479,214538574
8481,214826627
8481,214826955
8482,214691587
8482,214691587
8483,214820842
8483,214718216
8484,214601042
8484,214601042
8484,214601040
8486,214832655
8486,214832655
8486,214832657
8486,214832657
8487,214840378
8487,214717798
8487,214839373
8487,214638480
8487,214668590
8488,214561520
8488,214748257
8488,214684725
8488,214684725
8488,214819385
8488,214601233
8488,214826955
8489,214832557
8489,214832559
8491,214839373
8491,214684513
8492,214821017
8492,214718167
8492,214718167
8493,214821272
8493,214573865
8494,214820261
8494,214844139
8494,214820261
8496,214820938
8496,214820201
8497,214832557
8497,214832557
8497,214820405
8497,214821017
8497,214821024
8497,214587384
8497,214717888
8497,214829282
8498,214838473
8498,214843584
8499,214587005
8499,214838244
8499,214838244
8501,214826623
8501,214826623
8501,214826623
8501,214826625
8502,214835120
8502,214530705
8503,214826829
8503,214839995
8503,214839997
8503,214840001
8503,214710309
8504,214826623
8504,214826623
8504,214826623
8504,214826623
8504,214826623
8506,214553730
8506,214553730
8506,214717003
8506,214613649
8506,214639190
8507,214744530
8507,214744530
8507,214709690
8508,214844357
8508,214821305
8508,214821341
8509,214838100
8509,214687685
8509,214840412
8509,214687685
8509,214838100
8511,214696554
8511,214567031
8512,214829310
8513,214708044
8513,214583190
8513,214828867
8513,214828867
8513,214745274
8513,214837376
8513,214745274
8513,214837376
8513,214745274
8513,214828802
8513,214837406
8513,214578148
8514,214678880
8514,214701212
8516,214581654
8516,214581654
8517,214691587
8517,214691557
8517,214691679
8518,214636567
8518,214530958
8518,214636567
8518,214538252
8518,214538415
8519,214826835
8519,214821279
8519,214708370
8519,214821279
8521,643078783
8521,643078783
8522,214645835
8522,214829687
8522,214537967
8523,214674568
8523,214674570
8524,214832557
8524,214832557
8526,214687852
8526,214718392
8527,214718216
8527,214820842
8528,214696460
8528,214696460
8529,214842287
8529,214842292
8529,214648245
8531,214545935
8531,214826715
8531,214710309
8531,214586923
8532,214821022
8532,214821028
8532,214572182
8532,214572182
8532,214572234
8533,214827017
8533,214839373
8533,214839373
8533,214684513
8534,214657290
8534,214826876
8536,214691632
8536,214691632
8536,214691681
8536,214584962
8536,214612721
8538,214833701
8538,214640015
8538,214710159
8538,214710159
8538,214833701
8539,214640415
8539,214640385
8541,214582370
8541,214819745
8542,214532113
8542,214700437
8543,214834933
8543,214834933
8543,214717802
8543,214678044
8544,214554131
8544,214554131
8546,214718160
8546,214821024
8546,214572264
8547,214826705
8547,214826705
8547,214826705
8548,214585395
8548,214585397
8548,214585397
8548,214612777
8548,214677688
8551,214559730
8551,214581690
8551,214581690
8552,214560354
8552,214819387
8553,214819747
8553,214829312
8553,214819747
8554,214826897
8554,214706216
8556,214774685
8556,214774685
8556,214774685
8556,214691332
8557,214820938
8557,214821373
8557,214821037
8557,214820938
8557,214567410
8557,214567404
8557,214711682
8557,214821386
8558,214512431
8558,214613893
8558,214512431
8558,214613893
8558,214613893
8558,214820242
8558,214613893
8558,214613893
8558,214613893
8559,214601672
8559,214601670
8561,214535621
8561,214535621
8562,214535621
8562,214535621
8563,214535621
8564,214535621
8566,214835649
8566,214835647
8566,214835649
8567,214748319
8567,214819760
8567,214819762
8567,214800272
8567,214706171
8567,214558080
8567,214718411
8567,214744528
8568,214691426
8568,214586923
8568,214587915
8568,214691332
8568,214837895
8569,214839313
8569,214839313
8571,214821015
8571,214832557
8572,214821377
8572,214711661
8574,214748334
8574,214826998
8574,214690110
8574,214821300
8574,214826998
8576,214826615
8576,214717877
8576,214826932
8577,214711682
8577,214544325
8578,214748287
8578,214820812
8578,214744779
8578,214821279
8579,214589546
8579,214591228
8579,214677967
8579,214591230
8579,214677965
8579,214832381
8579,214717498
8581,214716969
8581,214716986
8582,214832557
8582,214835762
8583,214826810
8583,214828865
8583,214785924
8583,214828697
8584,214826803
8584,214826803
8586,214684044
8586,214712323
8586,214746386
8586,214684010
8586,214746386
8586,214601462
8586,214746386
8587,214677422
8587,214677757
8588,214820231
8588,214839313
8588,214839313
8589,214570972
8589,214556563
8591,214819740
8591,214821290
8592,214836789
8592,214534706
8592,214534706
8592,214836789
8592,214836750
8592,214534706
8592,214510740
8592,214534706
8592,214534706
8592,214534706
8592,214534706
8593,214710099
8593,214640012
8596,214511465
8596,214582391
8596,214537925
8597,214684093
8597,214684093
8597,214684093
8597,214684093
8597,214684093
8597,214684093
8597,214684093
8598,214587898
8598,214644317
8599,214582391
8599,214511465
8599,214537925
8601,214716928
8601,214554358
8602,214684942
8603,214537775
8603,214821305
8603,214821341
8603,214768136
8603,214748882
8604,214585395
8604,214585395
8606,214826810
8606,214567410
8606,214714586
8607,214826810
8607,214826705
8607,214826705
8607,214826608
8607,214826705
8608,214716658
8608,214716658
8609,214515842
8609,214826829
8609,214826606
8611,214821290
8611,214821290
8612,214774685
8612,214774685
8612,214774685
8612,214700876
8613,214821300
8613,214821300
8613,214832557
8613,214832559
8614,214717003
8614,214717003
8614,214717003
8614,214717003
8616,214836557
8616,214591586
8616,214638570
8616,214836688
8617,214532072
8617,214826803
8617,214821285
8617,214826803
8618,214718216
8618,214718216
8618,214748285
8619,214827002
8619,214753515
8619,214826872
8621,214553962
8621,214702895
8622,214711297
8622,214826927
8622,214690110
8622,214826932
8622,214826908
8622,214821401
8622,214826837
8622,214826876
8626,214820383
8626,214509084
8626,214636507
8626,214539845
8627,214581898
8627,214515883
8629,214826801
8629,214826702
8631,214833800
8631,214537037
8632,214839313
8632,214839313
8633,214706460
8633,214821028
8634,214706460
8634,214706432
8636,214552378
8636,214820229
8636,214552378
8637,214718203
8637,214821390
8638,214826705
8638,214826816
8639,214826705
8641,214512611
8641,214601207
8641,214601210
8641,214510689
8641,214512611
8642,214512611
8643,214826747
8643,214826747
8643,214589709
8643,214589709
8644,214835582
8644,214587519
8644,214835480
8644,214844139
8646,214718169
8646,214821015
8648,214587697
8648,214587697
8649,214718405
8649,214839373
8651,214826705
8651,214826705
8651,214826816
8651,214826955
8652,214572182
8652,214811754
8652,214648254
8652,214648254
8652,214696434
8652,214696434
8653,214748336
8653,214819550
8654,214839313
8654,214839995
8654,214839313
8656,214684093
8656,214695137
8656,214695135
8656,214575298
8656,214663104
8656,214702884
8656,214708372
8656,214508287
8656,214684093
8656,214508287
8657,214668596
8657,214668596
8657,214595855
8657,214836819
8657,214602279
8657,214836819
8657,214836819
8658,214820842
8658,214716928
8658,214716932
8658,214716973
8658,214840762
8659,214748300
8659,214753507
8659,214577450
8661,214839313
8661,214839999
8661,214839997
8661,214840001
8662,214826627
8662,214826627
8663,214718220
8663,214561485
8663,214832559
8663,214821022
8663,214821017
8664,214821386
8664,214820942
8666,214821017
8666,214718167
8666,214718167
8667,214829741
8667,214829741
8668,214699412
8668,214820758
8668,214699412
8669,214601197
8669,214601197
8671,214718160
8671,214718160
8671,214821285
8671,214821285
8672,214826705
8672,214826705
8673,214717616
8673,214838516
8674,214716935
8674,214716932
8676,214716902
8676,214748336
8677,214717877
8677,214826615
8677,214717877
8678,214691396
8678,214691366
8679,214826835
8679,214826606
8681,214717003
8681,214717003
8681,214716928
8681,214716928
8681,214717005
8681,214717005
8681,214716928
8681,214717003
8681,214717003
8682,214684513
8682,214684513
8682,214836917
8682,214748340
8682,214748340
8682,214535685
8683,214586711
8683,214821307
8684,214826747
8684,214826720
8684,214539084
8684,214539236
8684,214539150
8684,214589709
8684,214826720
8684,214826747
8684,214677984
8684,214612901
8684,214612901
8684,214612901
8684,214677984
8686,214585397
8686,214585395
8687,214842294
8687,214712488
8687,214609442
8688,214638480
8688,214582387
8688,214600502
8688,214600502
8688,214836782
8688,214820439
8689,214634000
8689,214634000
8691,214821017
8691,214561485
8691,214579228
8692,214585397
8692,214839313
8694,214712237
8694,214600989
8694,214743515
8696,214579464
8697,214579464
8698,214643927
8698,214643895
8698,214643895
8698,214643872
8698,214676010
8698,214676010
8698,214839703
8698,214835885
8698,214579464
8698,214820325
8698,214676010
8698,214717003
8698,214579464
8699,214645087
8699,214716928
8699,214717007
8699,214717003
8699,214716926
8699,214717005
8699,214717007
8699,214716928
8699,214717007
8701,214835885
8701,214835885
8702,214819550
8702,214819550
8702,214819550
8703,214714732
8703,214612730
8704,214827007
8704,214834865
8704,214577518
8706,214821277
8706,214826705
8706,214821277
8706,214821290
8707,214601049
8707,214509000
8707,214508998
8708,214820441
8708,214826897
8708,214839313
8708,214684513
8709,214649951
8709,214649951
8709,214811758
8711,214748304
8711,214748291
8712,214828987
8712,214684942
8712,214561674
8713,214837430
8713,214837430
8714,214820447
8714,214560187
8714,214821386
8716,214843946
8716,214840781
8716,214843899
8717,214837922
8717,214837922
8718,214829282
8718,214821024
8719,214586595
8719,214829732
8721,214718205
8721,214718205
8721,214718205
8722,214587932
8722,214587932
8722,214587935
8722,214587935
8722,214587930
8722,214587930
8722,214587939
8722,214600922
8723,214537967
8723,214512416
8723,214537967
8723,214512416
8724,214821022
8724,214832653
8724,214717007
8724,214826810
8726,214826816
8726,214826705
8727,214699301
8727,214826955
8727,214820237
8728,214613743
8728,214827013
8728,214821309
8728,214821341
8728,214821305
8728,214701242
8729,214826702
8729,214684513
8731,214821024
8731,214718160
8731,214829282
8731,214819547
8731,214821017
8731,214561475
8731,214561477
8732,214718160
8732,214821386
8733,214821373
8733,214821373
8734,214826955
8734,214651582
8734,214638885
8736,214558284
8736,214558284
8737,214826897
8737,214826897
8738,214637767
8739,214637767
8742,214832323
8742,214832321
8743,214587384
8743,214712272
8746,214563212
8746,214708372
8746,214828800
8747,214545909
8747,214545909
8748,214510854
8748,214717310
8748,214510854
8748,214717310
8748,214510854
8748,214702811
8748,214510854
8748,214510854
8752,214532070
8752,214532070
8752,214821285
8754,214837378
8754,214832670
8756,214572729
8756,214717003
8757,214716932
8757,214716935
8757,214716930
8757,214533022
8757,214716984
8757,214716935
8757,214533022
8758,214587384
8759,214601407
8761,214828987
8761,214828987
8761,214828987
8761,214828987
8762,214702734
8762,214552080
8762,214679126
8762,214679124
8762,214701735
8762,214701737
8762,214701742
8762,214819824
8762,214679098
8762,214679079
8762,214652139
8762,214652092
8762,214652053
8762,214652027
8762,214651970
8762,214652139
8762,214652027
8762,214842255
8762,214742891
8763,214826844
8763,214827007
8763,214827015
8763,214837442
8764,214744796
8764,214711710
8766,214579839
8766,214826625
8766,214826625
8767,214839313
8767,214717095
8768,214821022
8768,214832559
8768,214718220
8768,214821024
8768,214819393
8768,214821022
8768,214819550
8768,214821024
8768,214718160
8768,214832557
8768,214832559
8768,214718167
8768,214712107
8769,214826810
8769,214698581
8771,214826955
8771,214753507
8771,214753507
8771,214753507
8771,214753507
8771,214704180
8772,214819490
8772,214819490
8772,214819490
8772,214596101
8772,214819490
8772,214596101
8772,214682156
8773,214826801
8773,214826702
8773,214708370
8774,214820402
8774,214821028
8776,214690790
8776,214690790
8776,214543095
8776,214690790
8777,214587305
8777,214559940
8778,214540922
8778,214580814
8779,214708367
8779,214826810
8779,214532070
8779,214840378
8781,214550398
8781,214550398
8781,214550398
8781,214550398
8781,214550398
8781,214550398
8781,214550385
8781,214550390
8781,214550390
8781,214550385
8781,214550385
8781,214574135
8781,214588792
8781,214588792
8782,214827005
8782,214826925
8782,214826925
8782,214827005
8782,214827005
8782,214826912
8783,214609442
8783,214609442
8784,214832559
8784,214819552
8784,214718216
8784,214748285
8786,214691293
8786,214826799
8786,214826625
8786,214664919
8786,214826625
8786,214827005
8786,214844357
8786,214800262
8786,214684402
8786,214758296
8787,214557579
8787,214820261
8788,214718169
8788,214821017
8788,214821015
8789,214839905
8789,214811752
8789,214819419
8791,214839373
8791,214684513
8791,214839373
8792,214826810
8792,214691390
8794,214839313
8794,214829312
8796,214716930
8796,214716932
8797,214718160
8797,214820394
8797,214820812
8797,214820454
8797,214821392
8797,214826897
8797,214664919
8797,214826900
8797,214710309
8797,214537037
8797,214827035
8797,214827035
8797,214717860
8797,214827035
8797,214819472
8797,214714586
8798,214826816
8798,214826801
8798,214826816
8799,214821392
8799,214717880
8801,214826606
8801,214826955
8802,214584920
8802,214826747
8803,214819468
8803,214716932
8803,214716930
8804,214826816
8804,214842577
8806,214820392
8806,214820396
8806,214586743
8806,214820396
8807,214582952
8807,214537037
8807,214710309
8807,214827030
8808,214826955
8808,214826623
8809,214826955
8809,214826835
8809,214691681
8809,214838750
8811,214546307
8811,214546292
8811,214546292
8811,214546307
8812,214533026
8812,214586711
8812,214551626
8813,214702702
8813,214712353
8814,214684513
8814,214839373
8814,214613685
8814,214632440
8814,214839371
8816,214819468
8816,214716941
8816,214716937
8816,214716939
8816,214716977
8816,214716977
8817,214585395
8817,214585395
8818,214821377
8818,214821377
8819,214545879
8819,214545879
8821,214826900
8821,214535621
8821,214826803
8821,214826608
8821,214821285
8821,214535621
8821,214826803
8821,214826608
8821,214826900
8821,214556840
8821,214702877
8821,214711297
8821,214826750
8821,214515842
8821,214515883
8822,214821024
8822,214821275
8823,214821285
8823,214821277
8823,214821277
8823,214821277
8823,214821277
8823,214835120
8823,214716935
8823,214585395
8823,214630042
8823,214826747
8823,214821388
8824,214821373
8824,214820394
8824,214829737
8827,214820938
8827,214744779
8827,214744779
8827,214819599
8828,214594680
8828,214523692
8828,214526190
8828,214517450
8828,214714927
8828,214518823
8828,214531584
8828,214839909
8829,214819745
8829,214819745
8829,214584920
8831,214819749
8831,214527028
8831,214714792
8831,214554234
8831,214541355
8832,214586983
8832,214842350
8832,214718360
8832,214842341
8832,214586983
8832,214589128
8833,214821285
8833,214532072
8834,214841060
8834,214687685
8834,214716935
8834,214838370
8834,214716995
8834,214716935
8834,214638485
8836,214826816
8836,214826705
8836,214572234
8836,214821017
8836,214820938
8836,214826705
8837,214535621
8837,214826803
8837,214826810
8838,214832657
8838,214717007
8839,214826803
8839,214826803
8839,214826803
8841,214826801
8841,214826801
8842,214717003
8842,214716928
8843,214704180
8843,214704180
8843,214840378
8843,214704180
8843,214704180
8843,214840378
8843,214840378
8844,214840378
8844,214704182
8844,214704182
8846,214819547
8846,214821020
8846,214829282
8846,214832557
8846,214821024
8846,214572264
8847,214532072
8847,214708370
8848,214540599
8848,214545950
8849,214827026
8849,214827005
8849,214827000
8849,214714790
8849,214800262
8851,214834987
8851,214532349
8851,214834987
8851,214532349
8851,214532351
8851,214532349
8851,214834987
8851,214532349
8851,214532349
8851,214834987
8851,214532349
8852,214821277
8852,214821277
8853,214821022
8853,214821022
8853,214718169
8853,214832559
8853,214717888
8854,214601197
8854,214601197
8856,214748300
8856,214748297
8856,214748304
8857,214826955
8857,214840412
8857,214840412
8857,214840412
8857,214819400
8858,214508563
8858,214839311
8858,214718220
8858,214718220
8859,214536437
8859,214536455
8862,214585395
8862,214585397
8862,214537037
8862,214710309
8862,214820938
8863,214557851
8863,214820218
8864,214716982
8864,214716984
8864,214840483
8866,214837410
8866,214837410
8867,214828850
8867,214832117
8867,214832670
8867,214838120
8867,214837410
8867,214837391
8868,214717260
8868,214826585
8868,214836322
8868,214701095
8868,214700968
8869,214837410
8869,214828850
8869,214832117
8869,214832670
8869,214832117
8871,214691428
8871,214753513
8871,214753513
8871,214744528
8871,214717742
8871,214677821
8871,214820394
8871,214561520
8872,214838100
8872,214714586
8872,214714586
8873,214551570
8873,214545935
8873,214828867
8874,214708044
8874,214583190
8876,214820345
8877,214839752
8877,214826833
8878,214706113
8878,214706113
8878,214706113
8878,214706113
8878,214706113
8878,214706113
8878,214706113
8878,214706113
8879,214644740
8879,214819772
8879,214644740
8879,214834987
8881,214793998
8881,214821026
8881,214821026
8882,214716995
8882,214716958
8882,214716958
8883,214537479
8883,214584836
8883,214537479
8883,214584836
8883,214584836
8883,214584836
8886,214717003
8886,214716982
8887,214716928
8887,214716928
8887,214717003
8887,214717003
8888,214821022
8888,214819550
8889,214826705
8889,214826803
8892,214821022
8892,214838503
8892,214838503
8893,214567052
8893,214567052
8894,214837487
8894,214821341
8896,214582350
8896,214717410
8896,214561775
8896,214561775
8896,214582346
8897,214826955
8897,214826955
8897,214826955
8897,214826998
8898,214826897
8898,214826897
8898,214826897
8898,214737337
8899,214835760
8899,214835585
8901,214839870
8901,214839868
8902,214826810
8902,214836407
8903,214691390
8903,214826829
8903,214826799
8903,214601407
8903,214753515
8903,214748334
8904,214705792
8904,214839995
8906,214550531
8906,214561937
8906,214677879
8907,214839313
8907,214839997
8907,214839999
8908,214820441
8908,214820441
8911,214820383
8911,214630042
8911,214630042
8912,214716941
8912,214832653
8913,214718210
8913,214718210
8914,214557043
8914,214648385
8914,214648393
8916,214835717
8916,214835477
8916,214535589
8916,214832728
8916,214833800
8916,214832730
8917,214701611
8917,214706432
8917,214821028
8917,214708095
8917,214835143
8917,214821028
8917,214835145
8917,214835143
8917,214835141
8918,214820192
8918,214687631
8919,214553936
8919,214826876
8922,214708370
8922,214708370
8923,214835728
8923,214835728
8924,214826801
8924,214691426
8927,214836429
8927,214836429
8927,214836429
8928,214704292
8928,214819612
8929,214826955
8929,214709685
8931,214838364
8931,214838364
8931,214838375
8931,214838375
8932,214838364
8932,214838364
8933,214705757
8933,214829737
8934,214712906
8934,214575103
8934,214648453
8934,214705556
8934,214705556
8934,214715435
8934,214712987
8934,214648453
8936,214716935
8936,214716932
8937,214821296
8937,214821296
8938,214539354
8938,214539354
8939,214844006
8939,214844002
8939,214843481
8939,214843470
8939,214842448
8939,214840993
8939,214844021
8941,214821285
8941,214821285
8941,214826625
8941,214826625
8941,214664919
8941,214664919
8941,214530789
8941,214691604
8941,214613865
8941,214716971
8943,214716935
8943,214716930
8944,214691477
8944,214691486
8946,214554523
8946,214554523
8946,214743341
8946,214743341
8946,214743341
8946,214743341
8946,214554785
8947,214743369
8947,214819760
8947,214819762
8947,214684843
8947,214586743
8947,214709666
8948,214840577
8948,214835940
8949,214717003
8949,214716980
8951,214827020
8951,214829312
8952,214691426
8952,214691366
8952,214691426
8952,214691426
8952,214691426
8952,214691426
8952,214691366
8952,214691426
8953,214508287
8953,214508287
8954,214546102
8954,214702749
8954,214630042
8954,214718203
8954,214746365
8956,214585074
8956,214585076
8957,214717802
8957,214587242
8958,214819552
8958,214819552
8959,214716932
8959,214716930
8959,214716935
8959,214725549
8961,214826705
8961,214820233
8961,214820261
8962,214639228
8962,214639297
8962,214639228
8963,214826872
8963,214826837
8966,214821022
8966,214821017
8966,214832559
8967,214832557
8967,214718220
8968,214645235
8968,214571904
8968,214656973
8968,214588830
8968,214588828
8968,214835739
8968,214819359
8968,214835694
8969,214645097
8971,214629011
8971,214629011
8972,214821341
8972,214821309
8972,214558192
8973,214821300
8973,214826934
8976,214718203
8976,214832557
8976,214717888
8977,214820214
8977,214820214
8977,214820216
8977,214820214
8977,214717400
8977,214820214
8977,214819755
8977,214559940
8978,214691557
8978,214820345
8978,214821371
8979,214585395
8979,214826702
8981,214636507
8982,214636507
8982,214636507
8983,214677965
8983,214701800
8983,214648284
8984,214829285
8984,214585288
8984,214832550
8984,214821275
8984,214820441
8984,214829285
8986,214709681
8986,214708372
8986,214710140
8986,214709681
8986,214709681
8986,214709681
8986,214710140
8987,214553593
8987,214553593
8989,214829297
8989,214829137
8991,214628925
8991,214596275
8991,214698592
8992,214748336
8992,214668185
8992,214651430
8992,214651430
8992,214651430
8992,214651430
8992,214651430
8992,214585695
8992,214601233
8992,214819376
8992,214819376
8992,214819376
8992,214585395
8992,214698463
8993,214551928
8993,214551917
8993,214551917
8993,214674772
8993,214551917
8993,214551917
8994,214668285
8994,214639586
8994,214676396
8996,214833800
8996,214586857
8996,214531151
8996,214699301
8997,214691293
8997,214691267
8997,214691426
8997,214691366
8997,214691319
8997,214840884
8997,214838417
8997,214843445
8997,214843438
8997,214691480
8997,214842572
8997,214691274
8997,214691257
8997,214842407
8997,214840790
8997,214691662
8997,214691242
8997,214840922
8997,214843472
8997,214691537
8997,214840995
8997,214844315
8997,214844276
8997,214843965
8997,214843888
8997,214691244
8997,214691392
8997,214843689
8997,214838717
8997,214838724
8997,214838722
8997,214840764
8997,214601040
8997,214684513
8997,214839373
8997,214838957
8997,214838960
8998,214826872
8998,214826810
8998,214662819
8998,214587864
8998,214536317
8998,214835430
8998,214839780
8999,214639305
8999,214509084
8999,214512431
9001,214572182
9001,214572234
9001,214843479
9002,214820842
9002,214820942
9003,214820842
9003,214820842
9003,214551868
9003,214716982
9003,214716926
9003,214840483
9006,214821277
9006,214716924
9007,214534601
9007,214534601
9008,214838015
9008,214613897
9008,214838015
9008,214613897
9009,214826998
9009,214826927
9009,214821401
9009,214826872
9011,214691267
9011,214691390
9011,214691428
9011,214691426
9013,214835760
9013,214835585
9013,214833802
9013,214832730
9013,214832730
9013,214832728
9013,214833802
9013,214832730
9013,214832730
9013,214587650
9013,214587611
9013,214587609
9013,214587609
9013,214587609
9013,214587609
9013,214587609
9013,214832728
9013,214832728
9013,214832728
9013,214832728
9013,214832728
9013,214832728
9013,214832730
9013,214832730
9013,214832730
9013,214832730
9013,214832730
9014,214579704
9014,214579704
9014,214579704
9017,214843567
9017,214587384
9017,214572234
9018,214639305
9019,214743497
9019,214717742
9021,214555005
9021,214555005
9022,214838503
9022,214712107
9023,214612710
9023,214533022
9024,214819385
9024,214819380
9024,214819378
9024,214748336
9024,214820240
9024,214820240
9026,214826912
9026,214826621
9027,214711312
9027,214826893
9027,214826889
9028,214842324
9028,214587005
9029,214573832
9029,214559115
9031,214821279
9031,214708303
9031,214844297
9031,214820237
9031,214709685
9031,214829737
9032,214746386
9032,214686086
9033,214821024
9033,214718160
9033,214821022
9033,214587384
9033,214648254
9033,214832557
9033,214718203
9033,214821020
9034,214826615
9034,214718210
9034,214821300
9036,214744779
9036,214748287
9036,214508942
9037,214826955
9037,214664919
9038,214839997
9038,214717095
9039,214827000
9039,214826955
9041,214716658
9041,214709792
9041,214709792
9041,214709792
9041,214709792
9041,214709792
9041,214695071
9041,214829398
9042,214839313
9042,214839313
9043,214839313
9044,214839313
9046,214839313
9047,214839313
9048,214821022
9048,214718169
9048,214832559
9048,214832557
9049,214748285
9049,214718216
9051,214821300
9051,214746427
9053,214826912
9053,214827015
9053,214827007
9053,214827005
9053,214827000
9053,214826897
9053,214820237
9053,214705757
9053,214709645
9054,214582952
9054,214706432
9056,214717007
9056,214717005
9056,214717007
9057,214691426
9057,214510044
9057,214600502
9057,214600502
9057,214600502
9057,214587915
9057,214672963
9058,214821277
9058,214821277
9058,214821277
9058,214821285
9058,214821285
9058,214821277
9058,214694735
9058,214694735
9059,214534689
9059,214509399
9059,214534689
9061,214826627
9061,214717003
9061,214717003
9062,214704180
9062,214835120
9063,214701825
9063,214840419
9064,214821377
9064,214820814
9064,214821377
9066,214838750
9066,214838390
9066,214691351
9066,214691334
9067,214819550
9067,214718220
9067,214821015
9068,214567410
9068,214826702
9069,214826801
9069,214840599
9071,214712113
9071,214712115
9072,214819490
9072,214835405
9072,214705757
9076,214791686
9076,214677530
9077,214559660
9077,214819427
9078,214835120
9078,214684702
9078,214668275
9078,214696423
9078,214552682
9079,214829285
9079,214829285
9081,214826835
9081,214840378
9081,214676580
9081,214826844
9081,214826893
9081,214826715
9082,214826747
9082,214538951
9083,214826955
9083,214826623
9083,214664919
9084,214716935
9084,214716935
9086,214538390
9086,214530982
9086,214676010
9086,214705003
9087,214601805
9087,214829679
9087,214587549
9087,214645835
9088,214691426
9088,214821279
9088,214716984
9089,214821300
9089,214821401
9091,214835282
9091,214600929
9091,214835278
9092,214826893
9092,214828987
9092,214712126
9092,214716986
9093,214717046
9093,214708044
9094,214601197
9094,214537747
9096,214706432
9096,214577732
9096,214821030
9096,214821026
9096,214821030
9098,214594554
9098,214594556
9099,214821022
9099,214718169
9099,214835739
9101,214827020
9101,214545879
9102,214684115
9102,214832557
9103,214716930
9103,214716935
9104,214839313
9104,214820201
9104,214820201
9106,214584920
9106,214821388
9106,214584920
9106,214821388
9106,214539150
9106,214539193
9106,214826720
9106,214584920
9107,214587530
9107,214587530
9107,214685422
9107,214685422
9107,214685754
9107,214642372
9107,214685792
9107,214642372
9107,214685422
9107,214642372
9107,214685422
9107,214685754
9107,214537012
9107,214685422
9107,214537012
9108,214544932
9108,214544932
9108,214544936
9108,214544932
9108,214544936
9108,214544932
9108,214544932
9108,214534582
9109,214826700
9109,214821388
9109,214613743
9109,214711297
9109,214826617
9109,214718207
9111,214670188
9111,214700741
9111,214670158
9112,214601019
9112,214601012
9113,214612777
9113,214601017
9114,214826900
9114,214537496
9114,214580171
9114,214718379
9114,214708029
9116,214558192
9116,214684845
9116,214553533
9116,214716714
9116,214601272
9116,214514323
9118,214820385
9118,214820385
9118,214820385
9118,214820385
9121,214821305
9121,214586711
9121,214821341
9122,214679002
9122,214679002
9123,214612708
9123,214551626
9123,214612920
